timestamp_ms,type,seq,v1,v2,v3,v4,v5,v6
27579,ECG,2201,14611,0,0,0,0,0
27579,ECG,2202,14519,0,0,0,0,0
27584,ECG,2203,14428,0,0,0,0,0
27584,ECG,2204,14337,0,0,0,0,0
27584,ECG,2205,14246,0,0,0,0,0
27589,ECG,2206,14156,0,0,0,0,0
27589,ECG,2207,14067,0,0,0,0,0
27594,ECG,2208,13890,0,0,0,0,0
27594,ECG,2209,13802,0,0,0,0,0
27599,ECG,2210,13715,0,0,0,0,0
27599,ECG,2211,13629,0,0,0,0,0
27604,ECG,2212,13457,0,0,0,0,0
27604,ECG,2213,13372,0,0,0,0,0
27609,ECG,2214,13288,0,0,0,0,0
27609,ECG,2215,13204,0,0,0,0,0
27609,ECG,2216,13121,0,0,0,0,0
27614,ECG,2217,13038,0,0,0,0,0
27614,ECG,2218,12956,0,0,0,0,0
27619,ECG,2219,12874,0,0,0,0,0
27619,ECG,2220,12793,0,0,0,0,0
27619,ECG,2221,12712,0,0,0,0,0
27624,ECG,2222,12632,0,0,0,0,0
27624,ECG,2223,12552,0,0,0,0,0
27629,ECG,2224,12473,0,0,0,0,0
27629,ECG,2225,12394,0,0,0,0,0
27629,ECG,2226,12316,0,0,0,0,0
27634,ECG,2227,12238,0,0,0,0,0
27634,ECG,2228,12161,0,0,0,0,0
27635,ECG,2229,12084,0,0,0,0,0
27639,ECG,2230,12008,0,0,0,0,0
27639,ECG,2231,11932,0,0,0,0,0
27644,ECG,2232,11857,0,0,0,0,0
27644,ECG,2233,11782,0,0,0,0,0
27644,ECG,2234,11707,0,0,0,0,0
27649,ECG,2235,11633,0,0,0,0,0
27649,ECG,2236,11560,0,0,0,0,0
27654,ECG,2237,11487,0,0,0,0,0
27654,ECG,2238,11414,0,0,0,0,0
27654,ECG,2239,11342,0,0,0,0,0
27659,ECG,2240,11271,0,0,0,0,0
27659,ECG,2241,11199,0,0,0,0,0
27664,ECG,2242,11129,0,0,0,0,0
27664,ECG,2243,11058,0,0,0,0,0
27664,ECG,2244,10988,0,0,0,0,0
27669,ECG,2245,10919,0,0,0,0,0
27669,ECG,2246,10850,0,0,0,0,0
